,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
73,74,Damian Jones,2019-12-11,ATL,@,CHI,L,1st,47,1,"Damian Jones makes 2-pt layup from 2 ft (assist by Kevin Huerter) (ATL 2, CHI 0)",2,2
74,75,Damian Jones,2019-12-11,ATL,@,CHI,L,1st,134,1,"Damian Jones makes 2-pt dunk at rim (assist by Trae Young) (ATL 4, CHI 4)",2,0
75,76,Damian Jones,2019-12-11,ATL,@,CHI,L,1st,638,0,"Damian Jones misses 2-pt layup from 2 ft (block by Denzel Valentine) (ATL 31, CHI 30)",2,2
76,77,Damian Jones,2019-12-11,ATL,@,CHI,L,2nd,117,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 38, CHI 40)",2,1
77,78,Damian Jones,2019-12-11,ATL,@,CHI,L,3rd,23,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 54, CHI 66)",2,1
78,79,Damian Jones,2019-12-11,ATL,@,CHI,L,3rd,48,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 56, CHI 66)",2,1
79,80,Damian Jones,2019-12-10,ATL,@,MIA,L,1st,250,0,"Damian Jones misses 2-pt layup from 6 ft (block by Meyers Leonard) (ATL 6, MIA 14)",2,6
80,81,Damian Jones,2019-12-08,ATL,@,CHO,W,1st,16,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 2, CHO 0)",2,1
81,82,Damian Jones,2019-12-08,ATL,@,CHO,W,1st,73,0,"Damian Jones misses 2-pt layup from 1 ft (block by P.J. Washington) (ATL 2, CHO 4)",2,1
82,83,Damian Jones,2019-12-08,ATL,@,CHO,W,1st,121,0,"Damian Jones misses 2-pt layup from 1 ft (ATL 5, CHO 6)",2,1
83,84,Damian Jones,2019-12-04,ATL,,BRK,L,1st,159,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 9, BRK 2)",2,1
