,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
119,120,Bruno Fernando,2019-12-19,ATL,,UTA,L,1st,120,0,"Bruno Fernando misses 2-pt jump shot from 7 ft (block by Rudy Gobert) (ATL 4, UTA 5)",2,7
120,121,Bruno Fernando,2019-12-19,ATL,,UTA,L,1st,653,1,"Bruno Fernando makes 2-pt jump shot from 11 ft (ATL 28, UTA 25)",2,11
121,122,Bruno Fernando,2019-12-19,ATL,,UTA,L,4th,334,0,"Bruno Fernando misses 3-pt jump shot from 26 ft (ATL 93, UTA 95)",3,26
122,123,Bruno Fernando,2019-12-11,ATL,@,CHI,L,3rd,565,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 77, CHI 98)",2,1
123,124,Bruno Fernando,2019-12-11,ATL,@,CHI,L,4th,358,0,"Bruno Fernando misses 2-pt layup at rim (ATL 95, CHI 125)",2,0
124,125,Bruno Fernando,2019-12-11,ATL,@,CHI,L,4th,442,0,"Bruno Fernando misses 2-pt layup at rim (block by Denzel Valentine) (ATL 97, CHI 130)",2,0
125,126,Bruno Fernando,2019-12-10,ATL,@,MIA,L,1st,719,0,"Bruno Fernando misses 3-pt jump shot from 23 ft (ATL 30, MIA 36)",3,23
126,127,Bruno Fernando,2019-12-08,ATL,@,CHO,W,2nd,33,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Kevin Huerter) (ATL 26, CHO 29)",2,1
127,128,Bruno Fernando,2019-12-08,ATL,@,CHO,W,4th,701,0,"Bruno Fernando misses 3-pt jump shot from 26 ft (ATL 122, CHO 107)",3,26
128,129,Bruno Fernando,2019-12-02,ATL,,GSW,W,2nd,340,0,"Bruno Fernando misses 2-pt layup from 2 ft (ATL 35, GSW 30)",2,2
129,130,Bruno Fernando,2019-11-30,ATL,@,HOU,L,3rd,400,1,"Bruno Fernando makes 3-pt jump shot from 24 ft (assist by DeAndre' Bembry) (ATL 63, HOU 107)",3,24
130,131,Bruno Fernando,2019-11-30,ATL,@,HOU,L,3rd,606,0,"Bruno Fernando misses 2-pt layup from 1 ft (ATL 66, HOU 119)",2,1
131,132,Bruno Fernando,2019-11-30,ATL,@,HOU,L,3rd,681,1,"Bruno Fernando makes 2-pt layup from 1 ft (ATL 68, HOU 124)",2,1
132,133,Bruno Fernando,2019-11-30,ATL,@,HOU,L,4th,137,0,"Bruno Fernando misses 2-pt jump shot from 8 ft (ATL 81, HOU 132)",2,8
133,134,Bruno Fernando,2019-11-29,ATL,@,IND,L,1st,330,1,"Bruno Fernando makes 2-pt dunk from 3 ft (assist by Trae Young) (ATL 13, IND 15)",2,3
134,135,Bruno Fernando,2019-11-29,ATL,@,IND,L,2nd,441,1,"Defensive rebound by Bruno Fernando (ATL 47, IND 32)",4,7
135,136,Bruno Fernando,2019-11-29,ATL,@,IND,L,3rd,429,0,"Shooting foul by DeAndre' Bembry (drawn by T.J. Warren) (IND 59, ATL 61)",5,9
136,137,Bruno Fernando,2019-11-29,ATL,@,IND,L,3rd,445,1,"Defensive rebound by DeAndre' Bembry (ATL 63, IND 61)",6,3
137,138,Bruno Fernando,2019-11-27,ATL,@,MIL,L,1st,625,0,"Bruno Fernando misses 2-pt layup from 3 ft (block by Robin Lopez) (ATL 17, MIL 29)",2,3
138,139,Bruno Fernando,2019-11-27,ATL,@,MIL,L,1st,687,0,"Bruno Fernando misses 3-pt jump shot from 27 ft (ATL 17, MIL 31)",3,27
139,140,Bruno Fernando,2019-11-27,ATL,@,MIL,L,2nd,465,1,"Bruno Fernando makes 2-pt layup from 1 ft (assist by Trae Young) (ATL 45, MIL 53)",2,1
140,141,Bruno Fernando,2019-11-27,ATL,@,MIL,L,2nd,536,0,"Bruno Fernando misses 3-pt jump shot from 24 ft (ATL 46, MIL 58)",3,24
141,142,Bruno Fernando,2019-11-25,ATL,,MIN,L,1st,564,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 26, MIN 33)",2,1
142,143,Bruno Fernando,2019-11-25,ATL,,MIN,L,2nd,444,1,"Bruno Fernando makes 2-pt layup at rim (ATL 51, MIN 46)",2,0
143,144,Bruno Fernando,2019-11-25,ATL,,MIN,L,2nd,667,1,"Bruno Fernando makes 2-pt layup from 1 ft (ATL 60, MIN 54)",2,1
144,145,Bruno Fernando,2019-11-25,ATL,,MIN,L,3rd,290,1,"Bruno Fernando makes 2-pt jump shot from 12 ft (ATL 77, MIN 69)",2,12
145,146,Bruno Fernando,2019-11-25,ATL,,MIN,L,3rd,374,0,"Bruno Fernando misses 2-pt layup from 2 ft (block by Karl-Anthony Towns) (ATL 79, MIN 74)",2,2
146,147,Bruno Fernando,2019-11-25,ATL,,MIN,L,4th,228,1,"Bruno Fernando makes 3-pt jump shot from 25 ft (assist by De'Andre Hunter) (ATL 98, MIN 104)",3,25
