,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
112,113,Semi Ojeleye,2019-12-04,BOS,,MIA,W,2nd,105,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 21, MIA 31)",3,23
113,114,Semi Ojeleye,2019-12-04,BOS,,MIA,W,3rd,461,0,"Offensive rebound by Robert Williams (BOS 68, MIA 59)",6,8
114,115,Semi Ojeleye,2019-12-04,BOS,,MIA,W,3rd,576,1,"Shooting foul by Robert Williams (drawn by Justise Winslow) (MIA 66, BOS 74)",6,6
115,116,Semi Ojeleye,2019-12-01,BOS,@,NYK,W,2nd,231,1,"Semi Ojeleye makes 2-pt jump shot from 5 ft (BOS 40, NYK 37)",2,5
116,117,Semi Ojeleye,2019-12-01,BOS,@,NYK,W,4th,229,0,"Semi Ojeleye misses 3-pt jump shot from 24 ft (BOS 87, NYK 91)",3,24
117,118,Semi Ojeleye,2019-12-01,BOS,@,NYK,W,4th,327,1,"Semi Ojeleye makes 3-pt jump shot from 26 ft (assist by Kemba Walker) (BOS 95, NYK 95)",3,26
118,119,Semi Ojeleye,2019-11-29,BOS,@,BRK,L,2nd,441,1,"Semi Ojeleye makes 3-pt jump shot from 24 ft (assist by Kemba Walker) (BOS 43, BRK 45)",3,24
119,120,Semi Ojeleye,2019-11-29,BOS,@,BRK,L,4th,22,1,"Semi Ojeleye makes 2-pt layup from 2 ft (assist by Robert Williams) (BOS 83, BRK 87)",2,2
120,121,Semi Ojeleye,2019-11-27,BOS,,BRK,W,1st,626,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 25, BRK 23)",3,23
121,122,Semi Ojeleye,2019-11-27,BOS,,BRK,W,1st,686,1,"Semi Ojeleye makes 3-pt jump shot from 25 ft (assist by Jaylen Brown) (BOS 30, BRK 23)",3,25
122,123,Semi Ojeleye,2019-11-27,BOS,,BRK,W,1st,719,0,"Semi Ojeleye misses 2-pt layup from 4 ft (block by Nicolas Claxton) (BOS 30, BRK 23)",2,4
123,124,Semi Ojeleye,2019-11-27,BOS,,BRK,W,3rd,479,0,"Semi Ojeleye misses 2-pt layup from 5 ft (BOS 80, BRK 81)",2,5
124,125,Semi Ojeleye,2019-11-27,BOS,,BRK,W,3rd,637,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 89, BRK 83)",3,26
125,126,Semi Ojeleye,2019-11-27,BOS,,BRK,W,4th,222,0,"Semi Ojeleye misses 3-pt jump shot from 24 ft (BOS 99, BRK 92)",3,24
126,127,Semi Ojeleye,2019-11-25,BOS,,SAC,W,1st,309,1,"Semi Ojeleye makes 2-pt layup at rim (assist by Jayson Tatum) (BOS 11, SAC 9)",2,0
127,128,Semi Ojeleye,2019-11-25,BOS,,SAC,W,1st,585,0,"Semi Ojeleye misses 3-pt jump shot from 25 ft (BOS 19, SAC 18)",3,25
128,129,Semi Ojeleye,2019-11-25,BOS,,SAC,W,1st,623,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 19, SAC 20)",3,26
129,130,Semi Ojeleye,2019-11-25,BOS,,SAC,W,2nd,409,1,"Semi Ojeleye makes 3-pt jump shot from 22 ft (assist by Tremont Waters) (BOS 36, SAC 41)",3,22
130,131,Semi Ojeleye,2019-11-25,BOS,,SAC,W,3rd,637,1,"Semi Ojeleye makes 2-pt jump shot from 19 ft (BOS 73, SAC 73)",2,19
131,132,Semi Ojeleye,2019-11-25,BOS,,SAC,W,4th,51,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 78, SAC 75)",3,23
132,133,Semi Ojeleye,2019-11-22,BOS,@,DEN,L,2nd,309,0,"Semi Ojeleye misses 3-pt jump shot from 25 ft (BOS 19, DEN 36)",3,25
133,134,Semi Ojeleye,2019-11-22,BOS,@,DEN,L,2nd,649,1,"Semi Ojeleye makes 2-pt dunk from 1 ft (assist by Marcus Smart) (BOS 32, DEN 40)",2,1
134,135,Semi Ojeleye,2019-11-22,BOS,@,DEN,L,3rd,342,0,"Semi Ojeleye misses 2-pt jump shot from 11 ft (BOS 40, DEN 59)",2,11
135,136,Semi Ojeleye,2019-11-22,BOS,@,DEN,L,3rd,370,0,"Semi Ojeleye misses 3-pt jump shot from 25 ft (BOS 40, DEN 59)",3,25
136,137,Semi Ojeleye,2019-11-22,BOS,@,DEN,L,3rd,454,0,"Semi Ojeleye misses 3-pt jump shot from 25 ft (BOS 43, DEN 61)",3,25
137,138,Semi Ojeleye,2019-11-20,BOS,@,LAC,L,2nd,326,0,"Semi Ojeleye misses 2-pt dunk from 1 ft (block by Paul George) (BOS 31, LAC 30)",2,1
138,139,Semi Ojeleye,2019-11-20,BOS,@,LAC,L,2nd,340,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 31, LAC 30)",3,26
139,140,Semi Ojeleye,2019-11-18,BOS,@,PHO,W,2nd,92,1,"Semi Ojeleye makes 3-pt jump shot from 26 ft (assist by Jayson Tatum) (BOS 31, PHO 27)",3,26
140,141,Semi Ojeleye,2019-11-18,BOS,@,PHO,W,4th,270,0,"Devin Booker makes 3-pt jump shot from 26 ft (PHO 73, BOS 85)",3,26
141,142,Semi Ojeleye,2019-11-17,BOS,@,SAC,L,2nd,63,1,"Semi Ojeleye makes 2-pt jump shot from 20 ft (assist by Carsen Edwards) (BOS 21, SAC 30)",2,20
142,143,Semi Ojeleye,2019-11-17,BOS,@,SAC,L,2nd,330,1,"Semi Ojeleye makes 3-pt jump shot from 24 ft (assist by Brad Wanamaker) (BOS 32, SAC 36)",3,24
143,144,Semi Ojeleye,2019-11-17,BOS,@,SAC,L,2nd,559,1,"Semi Ojeleye makes 3-pt jump shot from 23 ft (assist by Marcus Smart) (BOS 39, SAC 46)",3,23
144,145,Semi Ojeleye,2019-11-17,BOS,@,SAC,L,3rd,506,0,"Semi Ojeleye misses 3-pt jump shot from 24 ft (BOS 63, SAC 60)",3,24
145,146,Semi Ojeleye,2019-11-17,BOS,@,SAC,L,3rd,633,1,"Semi Ojeleye makes 3-pt jump shot from 25 ft (assist by Kemba Walker) (BOS 71, SAC 69)",3,25
146,147,Semi Ojeleye,2019-11-15,BOS,@,GSW,W,1st,550,1,"Semi Ojeleye makes 2-pt layup from 2 ft (assist by Robert Williams) (BOS 14, GSW 27)",2,2
147,148,Semi Ojeleye,2019-11-13,BOS,,WAS,W,3rd,490,0,"C.J. Miles enters the game for Troy Brown (WAS 86, BOS 93)",8,6
148,149,Semi Ojeleye,2019-11-13,BOS,,WAS,W,3rd,535,1,"Defensive rebound by Semi Ojeleye (BOS 93, WAS 86)",9,3
149,150,Semi Ojeleye,2019-11-13,BOS,,WAS,W,4th,491,1,"Semi Ojeleye enters the game for Enes Kanter (BOS 133, WAS 120)",1,33
150,151,Semi Ojeleye,2019-11-13,BOS,,WAS,W,4th,592,0,"Defensive rebound by Thomas Bryant (WAS 126, BOS 137)",1,26
151,152,Semi Ojeleye,2019-11-09,BOS,@,SAS,W,4th,684,0,"Carsen Edwards makes free throw 3 of 3 (BOS 135, SAS 113)",3,3
152,153,Semi Ojeleye,2019-11-01,BOS,,NYK,W,2nd,311,0,"Semi Ojeleye misses 3-pt jump shot from 28 ft (BOS 34, NYK 31)",3,28
153,154,Semi Ojeleye,2019-11-01,BOS,,NYK,W,4th,104,0,"Semi Ojeleye misses 3-pt jump shot from 24 ft (BOS 75, NYK 76)",3,24
154,155,Semi Ojeleye,2019-10-30,BOS,,MIL,W,4th,121,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 83, MIL 80)",3,26
155,156,Semi Ojeleye,2019-10-30,BOS,,MIL,W,4th,156,0,"Semi Ojeleye misses 2-pt jump shot from 4 ft (BOS 85, MIL 80)",2,4
156,157,Semi Ojeleye,2019-10-30,BOS,,MIL,W,4th,701,1,"Semi Ojeleye makes 2-pt dunk from 1 ft (assist by Gordon Hayward) (BOS 116, MIL 103)",2,1
157,158,Semi Ojeleye,2019-10-26,BOS,@,NYK,W,3rd,397,1,"Semi Ojeleye makes 2-pt dunk at rim (assist by Kemba Walker) (BOS 69, NYK 67)",2,0
158,159,Semi Ojeleye,2019-10-23,BOS,@,PHI,L,3rd,106,0,"Semi Ojeleye misses 3-pt jump shot from 24 ft (BOS 48, PHI 54)",3,24
